CongNumb,Year,ICPSR,District,State,State_abbrv,State_full,lookup,Dist_lat,Dist_long,ST_lat,ST_long,Party,House,Party_name,Name,IdeologicalRank,TotalReceipts,FEC_YR_lookup,RepName_FEC,URL_FEC,Rep_Lookup,RepName_ipcsr
111,2010,20932,03,NEW MEX,NM,New Mexico,111_NM_03,35.388701,-106.42793,34.8375,-106.2371,100,House of Representatives,Democrat,LUJAN,-0.346,0,---No Data_2010,---No Data Available---,---No Data Available---,"Luján, Be","Luján, Ben Ray"
112,2012,20932,03,NEW MEX,NM,New Mexico,112_NM_03,35.918514,-105.660799,34.8375,-106.2371,100,House of Representatives,Democrat,LUJAN,-0.346,0,---No Data_2012,---No Data Available---,---No Data Available---,"Luján, Be","Luján, Ben Ray"
111,2010,20953,01,WYOMING,WY,Wyoming,111_WY_01,42.7475,-107.2085,42.7475,-107.2085,200,House of Representatives,Republican,LUMMIS,0.932,780426.42,"LUMMIS, CY_2010","LUMMIS, CYNTHIA M",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WY00148&tabIndex=1,"Lummis, Cy","Lummis, Cynthia M."
112,2012,20953,01,WYOMING,WY,Wyoming,112_WY_01,42.991802,-107.541925,42.7475,-107.2085,200,House of Representatives,Republican,LUMMIS,0.932,715313.84,"LUMMIS, CY_2012","LUMMIS, CYNTHIA M",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WY00148&tabIndex=1,"Lummis, Cy","Lummis, Cynthia M."
110,2008,14647,03,CALIFOR,CA,California,110_CA_03,38.377411,-121.444429,36.17,-119.7462,200,House of Representatives,Republican,LUNGREN,0.658,904199.4,"LUNGREN, D_2008","LUNGREN, DANIEL E",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA34112&tabIndex=1,"Lungren, Da","Lungren, Daniel E."
111,2010,14647,03,CALIFOR,CA,California,111_CA_03,38.377411,-121.444429,36.17,-119.7462,200,House of Representatives,Republican,LUNGREN,0.685,2025541.46,"LUNGREN, D_2010","LUNGREN, DANIEL E",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA34112&tabIndex=1,"Lungren, Da","Lungren, Daniel E."
112,2012,14647,03,CALIFOR,CA,California,112_CA_03,38.405719,-120.678832,36.17,-119.7462,200,House of Representatives,Republican,LUNGREN,0.712,2702536.36,"LUNGREN, D_2012","LUNGREN, DANIEL E",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA34112&tabIndex=1,"Lungren, Da","Lungren, Daniel E."
110,2008,20119,09,MASSACH,MA,Massachusetts,110_MA_09,42.153912,-71.21362,42.2373,-71.5314,100,House of Representatives,Democrat,LYNCH,-0.37,1066682.55,"LYNCH, STE_2008","LYNCH, STEPHEN F.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MA09072&tabIndex=1,"Lynch, St","Lynch, Stephen F."
111,2010,20119,09,MASSACH,MA,Massachusetts,111_MA_09,42.153912,-71.21362,42.2373,-71.5314,100,House of Representatives,Democrat,LYNCH,-0.373,100000,"LYNCH, STE_2010","LYNCH, STEPHEN F.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MA09072&tabIndex=1,"Lynch, St","Lynch, Stephen F."
112,2012,20119,09,MASSACH,MA,Massachusetts,112_MA_09,42.130123,-71.088407,42.2373,-71.5314,100,House of Representatives,Democrat,LYNCH,-0.376,729836.44,"LYNCH, STE_2012","LYNCH, STEPHEN F.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MA09072&tabIndex=1,"Lynch, St","Lynch, Stephen F."
110,2008,20503,14,FLORIDA,FL,Florida,110_FL_14,26.62365,-81.8727,27.8333,-81.717,200,House of Representatives,Republican,MACK,0.803,1307192.82,"MACK, CONN_2008","MACK, CONNIE",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL14059&tabIndex=1,"Mack, Co","Mack, Connie"
111,2010,20503,14,FLORIDA,FL,Florida,111_FL_14,26.62365,-81.8727,27.8333,-81.717,200,House of Representatives,Republican,MACK,0.803,963782.24,"MACK, CONN_2010","MACK, CONNIE",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL14059&tabIndex=1,"Mack, Co","Mack, Connie"
112,2012,20503,14,FLORIDA,FL,Florida,112_FL_14,26.504657,-81.903971,27.8333,-81.717,200,House of Representatives,Republican,MACK,0.803,7272224.16,"MACK, CONN_2012","MACK, CONNIE",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL14059&tabIndex=1,"Mack, Co","Mack, Connie"
111,2010,20935,25,NEW YOR,NY,New York,111_NY_25,42.823968,-76.062425,42.1497,-74.9384,100,House of Representatives,Democrat,MAFFEI,-0.226,3192681.73,"MAFFEI, DA_2010","MAFFEI, DANIEL B MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NY25125&tabIndex=1,"Maffei, Da","Maffei, Daniel B."
110,2008,20710,16,FLORIDA,FL,Florida,110_FL_16,26.719596,-80.22077,27.8333,-81.717,100,House of Representatives,Democrat,MAHONEY,-0.166,3069431.96,"MAHONEY, T_2008","MAHONEY, TIM",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL16059&tabIndex=1,"Mahoney, Ti","Mahoney, Tim"
110,2008,29379,14,NEW YOR,NY,New York,110_NY_14,40.71704,-73.987,42.1497,-74.9384,100,House of Representatives,Democrat,MALONEY,-0.388,1692323.47,"MALONEY, C_2008","MALONEY, CAROLYN B",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NY14037&tabIndex=1,"Maloney, Ca","Maloney, Carolyn B."
111,2010,29379,14,NEW YOR,NY,New York,111_NY_14,40.71704,-73.987,42.1497,-74.9384,100,House of Representatives,Democrat,MALONEY,-0.388,3052943.93,"MALONEY, C_2010","MALONEY, CAROLYN B",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NY14037&tabIndex=1,"Maloney, Ca","Maloney, Carolyn B."
112,2012,29379,14,NEW YOR,NY,New York,112_NY_14,40.760894,-73.949683,42.1497,-74.9384,100,House of Representatives,Democrat,MALONEY,-0.388,1746928.76,"MALONEY, C_2012","MALONEY, CAROLYN B",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NY14037&tabIndex=1,"Maloney, Ca","Maloney, Carolyn B."
111,2010,40915,00,WEST VI,WV,West Virginia,111_WV_00,38.468,-80.9696,38.468,-80.9696,100,Senate,Democrat,MANCHIN,-0.128,4395107,"MANCHIN, J_2010","MANCHIN, JOE, III",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0WV00090&tabIndex=1,"Manchin, Jo","Manchin, Joe"
112,2012,40915,00,WEST VI,WV,West Virginia,112_WV_00,38.468,-80.9696,38.468,-80.9696,100,Senate,Democrat,MANCHIN,-0.128,5071896,"MANCHIN, J_2012","MANCHIN, JOE, III",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0WV00090&tabIndex=1,"Manchin, Jo","Manchin, Joe"
110,2008,29349,16,ILLINOI,IL,Illinois,110_IL_16,42.265643,-88.31664,40.3363,-89.0022,200,House of Representatives,Republican,MANZULLO,0.697,1352580.65,"MANZULLO, _2008","MANZULLO, DONALD A.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IL16085&tabIndex=1,"Manzullo, Do","Manzullo, Donald"
111,2010,29349,16,ILLINOI,IL,Illinois,111_IL_16,42.265643,-88.31664,40.3363,-89.0022,200,House of Representatives,Republican,MANZULLO,0.711,1160685.26,"MANZULLO, _2010","MANZULLO, DONALD A.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IL16085&tabIndex=1,"Manzullo, Do","Manzullo, Donald"
112,2012,29349,16,ILLINOI,IL,Illinois,112_IL_16,42.193442,-89.461687,40.3363,-89.0022,200,House of Representatives,Republican,MANZULLO,0.725,1067862.53,"MANZULLO, _2012","MANZULLO, DONALD A.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IL16085&tabIndex=1,"Manzullo, Do","Manzullo, Donald"
110,2008,20532,24,TEXAS,TX,Texas,110_TX_24,32.960374,-96.89163,31.106,-97.6475,200,House of Representatives,Republican,MARCHANT,0.713,651069.4,"MARCHANT, _2008","MARCHANT, KENNY E MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX24094&tabIndex=1,"Marchant, Ke","Marchant, Kenny"
111,2010,20532,24,TEXAS,TX,Texas,111_TX_24,32.960374,-96.89163,31.106,-97.6475,200,House of Representatives,Republican,MARCHANT,0.713,542264.6,"MARCHANT, _2010","MARCHANT, KENNY E MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX24094&tabIndex=1,"Marchant, Ke","Marchant, Kenny"
112,2012,20532,24,TEXAS,TX,Texas,112_TX_24,32.833605,-97.005135,31.106,-97.6475,200,House of Representatives,Republican,MARCHANT,0.713,829632.42,"MARCHANT, _2012","MARCHANT, KENNY E MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX24094&tabIndex=1,"Marchant, Ke","Marchant, Kenny"
112,2012,21170,10,PENNSYL,PA,Pennsylvania,112_PA_10,41.45725,-76.163799,40.5773,-77.264,200,House of Representatives,Republican,MARINO,0.471,0,---No Data_2012,---No Data Available---,---No Data Available---,"Marino, To","Marino, Tom"
111,2010,20905,04,COLORAD,CO,Colorado,111_CO_04,40.171484,-105.10033,39.0646,-105.3272,100,House of Representatives,Democrat,MARKEY,-0.222,3601721.36,"MARKEY, BE_2010","MARKEY, BETSY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CO04067&tabIndex=1,"Markey, Be","Markey, Betsy"
110,2008,14435,07,MASSACH,MA,Massachusetts,110_MA_07,42.318695,-71.42344,42.2373,-71.5314,100,House of Representatives,Democrat,MARKEY,-0.55,1454665.36,"MARKEY, ED_2008","MARKEY, EDWARD J MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MA07101&tabIndex=1,"Markey, Ed","Markey, Edward J."
111,2010,14435,07,MASSACH,MA,Massachusetts,111_MA_07,42.318695,-71.42344,42.2373,-71.5314,100,House of Representatives,Democrat,MARKEY,-0.558,1535339.78,"MARKEY, ED_2010","MARKEY, EDWARD J MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MA07101&tabIndex=1,"Markey, Ed","Markey, Edward J."
112,2012,14435,07,MASSACH,MA,Massachusetts,112_MA_07,42.391391,-71.224973,42.2373,-71.5314,100,House of Representatives,Democrat,MARKEY,-0.565,1091666.32,"MARKEY, ED_2012","MARKEY, EDWARD J MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MA07101&tabIndex=1,"Markey, Ed","Markey, Edward J."
110,2008,20317,08,GEORGIA,GA,Georgia,110_GA_08,33.581406,-83.851,32.9866,-83.6487,100,House of Representatives,Democrat,MARSHALL,-0.115,1816867.44,"MARSHALL, _2008","MARSHALL, JIM",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0GA08032&tabIndex=1,"Marshall, Ji","Marshall, Jim"
111,2010,20317,08,GEORGIA,GA,Georgia,111_GA_08,33.581406,-83.851,32.9866,-83.6487,100,House of Representatives,Democrat,MARSHALL,-0.115,2918568,"MARSHALL, _2010","MARSHALL, JIM",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0GA08032&tabIndex=1,"Marshall, Ji","Marshall, Jim"
110,2008,40501,00,FLORIDA,FL,Florida,110_FL_00,27.8333,-81.717,27.8333,-81.717,200,Senate,Republican,MARTINEZ,0.327,0,---No Data_2008,---No Data Available---,---No Data Available---,"Martinez, Me","Martinez, Melquiades R. (Mel)"
111,2010,40501,00,FLORIDA,FL,Florida,111_FL_00,27.8333,-81.717,27.8333,-81.717,200,Senate,Republican,MARTINEZ,0.327,0,---No Data_2010,---No Data Available---,---No Data Available---,"Martinez, Me","Martinez, Melquiades R. (Mel)"
111,2010,20937,29,NEW YOR,NY,New York,111_NY_29,42.474283,-78.247413,42.1497,-74.9384,100,House of Representatives,Democrat,MASSA,-0.25,1155255,"MASSA, ERI_2010","MASSA, ERIC J J",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NY29168&tabIndex=1,"Massa, Er","Massa, Eric J.J."
110,2008,20140,02,UTAH,UT,Utah,110_UT_02,40.395531,-110.27969,40.1135,-111.8535,100,House of Representatives,Democrat,MATHESON,-0.107,0,---No Data_2008,---No Data Available---,---No Data Available---,"Matheson, Ji","Matheson, Jim"
111,2010,20140,02,UTAH,UT,Utah,111_UT_02,40.395531,-110.27969,40.1135,-111.8535,100,House of Representatives,Democrat,MATHESON,-0.096,0,---No Data_2010,---No Data Available---,---No Data Available---,"Matheson, Ji","Matheson, Jim"
112,2012,20140,02,UTAH,UT,Utah,112_UT_02,38.582928,-110.904299,40.1135,-111.8535,100,House of Representatives,Democrat,MATHESON,-0.085,0,---No Data_2012,---No Data Available---,---No Data Available---,"Matheson, Ji","Matheson, Jim"
110,2008,20538,05,CALIFOR,CA,California,110_CA_05,38.676103,-121.37656,36.17,-119.7462,100,House of Representatives,Democrat,MATSUI,-0.428,964540.71,"MATSUI, DO_2008","MATSUI, DORIS",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA05195&tabIndex=1,"Matsui, Do","Matsui, Doris O."
111,2010,20538,05,CALIFOR,CA,California,111_CA_05,38.676103,-121.37656,36.17,-119.7462,100,House of Representatives,Democrat,MATSUI,-0.428,835400.43,"MATSUI, DO_2010","MATSUI, DORIS",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA05195&tabIndex=1,"Matsui, Do","Matsui, Doris O."
112,2012,20538,05,CALIFOR,CA,California,112_CA_05,38.564269,-121.449571,36.17,-119.7462,100,House of Representatives,Democrat,MATSUI,-0.428,908449.38,"MATSUI, DO_2012","MATSUI, DORIS",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA05195&tabIndex=1,"Matsui, Do","Matsui, Doris O."
111,2010,15039,00,ARIZONA,AZ,Arizona,111_AZ_00,33.7712,-111.3877,33.7712,-111.3877,200,Senate,Republican,MCCAIN,0.409,18426347,"MCCAIN, JO_2010","MCCAIN, JOHN S.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80002801&tabIndex=1,"Mccain, Jo","Mccain, John"
112,2012,15039,00,ARIZONA,AZ,Arizona,112_AZ_00,33.7712,-111.3877,33.7712,-111.3877,200,Senate,Republican,MCCAIN,0.416,962243,"MCCAIN, JO_2012","MCCAIN, JOHN S.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80002801&tabIndex=1,"Mccain, Jo","Mccain, John"
110,2008,29744,04,NEW YOR,NY,New York,110_NY_04,40.7232,-73.70475,42.1497,-74.9384,100,House of Representatives,Democrat,MCCARTHY,-0.276,1336624.93,"MCCARTHY, _2008","MCCARTHY, CAROLYN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NY04112&tabIndex=1,"Mccarthy, Ca","Mccarthy, Carolyn"
111,2010,29744,04,NEW YOR,NY,New York,111_NY_04,40.7232,-73.70475,42.1497,-74.9384,100,House of Representatives,Democrat,MCCARTHY,-0.28,1684444.37,"MCCARTHY, _2010","MCCARTHY, CAROLYN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NY04112&tabIndex=1,"Mccarthy, Ca","Mccarthy, Carolyn"
112,2012,29744,04,NEW YOR,NY,New York,112_NY_04,40.67582,-73.65408,42.1497,-74.9384,100,House of Representatives,Democrat,MCCARTHY,-0.284,2277999.7,"MCCARTHY, _2012","MCCARTHY, CAROLYN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NY04112&tabIndex=1,"Mccarthy, Ca","Mccarthy, Carolyn"
110,2008,20703,22,CALIFOR,CA,California,110_CA_22,35.161923,-118.84655,36.17,-119.7462,200,House of Representatives,Republican,MCCARTHY,0.652,1336624.93,"MCCARTHY, _2008","MCCARTHY, KEVIN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA22125&tabIndex=1,"Mccarthy, Ke","Mccarthy, Kevin"
111,2010,20703,22,CALIFOR,CA,California,111_CA_22,35.161923,-118.84655,36.17,-119.7462,200,House of Representatives,Republican,MCCARTHY,0.652,1684444.37,"MCCARTHY, _2010","MCCARTHY, KEVIN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA22125&tabIndex=1,"Mccarthy, Ke","Mccarthy, Kevin"
112,2012,20703,22,CALIFOR,CA,California,112_CA_22,35.29737,-119.085,36.17,-119.7462,200,House of Representatives,Republican,MCCARTHY,0.652,2277999.7,"MCCARTHY, _2012","MCCARTHY, KEVIN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA22125&tabIndex=1,"Mccarthy, Ke","Mccarthy, Kevin"
110,2008,40701,00,MISSOUR,MO,Missouri,110_MO_00,38.4623,-92.302,38.4623,-92.302,100,Senate,Democrat,MCCASKILL,-0.214,0,"MCCASKILL,_2008","MCCASKILL, CLAIRE (VP)",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005721&tabIndex=1,"Mccaskill, Cl","Mccaskill, Claire"
111,2010,40701,00,MISSOUR,MO,Missouri,111_MO_00,38.4623,-92.302,38.4623,-92.302,100,Senate,Democrat,MCCASKILL,-0.214,0,"MCCASKILL,_2010","MCCASKILL, CLAIRE (VP)",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005721&tabIndex=1,"Mccaskill, Cl","Mccaskill, Claire"
112,2012,40701,00,MISSOUR,MO,Missouri,112_MO_00,38.4623,-92.302,38.4623,-92.302,100,Senate,Democrat,MCCASKILL,-0.214,18839767,"MCCASKILL,_2012","MCCASKILL, CLAIRE (VP)",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005721&tabIndex=1,"Mccaskill, Cl","Mccaskill, Claire"
110,2008,20530,10,TEXAS,TX,Texas,110_TX_10,29.770722,-95.6988,31.106,-97.6475,200,House of Representatives,Republican,MCCAUL,0.62,1723169.71,"MCCAUL, MI_2008","MCCAUL, MICHAEL",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX10093&tabIndex=1,"Mccaul, Mi","Mccaul, Michael T."
111,2010,20530,10,TEXAS,TX,Texas,111_TX_10,29.770722,-95.6988,31.106,-97.6475,200,House of Representatives,Republican,MCCAUL,0.62,2124577.17,"MCCAUL, MI_2010","MCCAUL, MICHAEL",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX10093&tabIndex=1,"Mccaul, Mi","Mccaul, Michael T."
112,2012,20530,10,TEXAS,TX,Texas,112_TX_10,30.174661,-96.535801,31.106,-97.6475,200,House of Representatives,Republican,MCCAUL,0.62,1324340.28,"MCCAUL, MI_2012","MCCAUL, MICHAEL",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX10093&tabIndex=1,"Mccaul, Mi","Mccaul, Michael T."
111,2010,20903,04,CALIFOR,CA,California,111_CA_04,39.523693,-120.03012,36.17,-119.7462,200,House of Representatives,Republican,MCCLINTOCK,0.994,0,---No Data_2010,---No Data Available---,---No Data Available---,"Mcclintock, To","Mcclintock, Tom"
112,2012,20903,04,CALIFOR,CA,California,112_CA_04,40.294012,-120.687361,36.17,-119.7462,200,House of Representatives,Republican,MCCLINTOCK,0.994,0,---No Data_2012,---No Data Available---,---No Data Available---,"Mcclintock, To","Mcclintock, Tom"
110,2008,20122,04,MINNESO,MN,Minnesota,110_MN_04,44.871166,-93.00187,45.7326,-93.9196,100,House of Representatives,Democrat,MCCOLLUM,-0.422,722058.67,"MCCOLLUM, _2008","MCCOLLUM, BETTY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MN04049&tabIndex=1,"Mccollum, Be","Mccollum, Betty"
111,2010,20122,04,MINNESO,MN,Minnesota,111_MN_04,44.871166,-93.00187,45.7326,-93.9196,100,House of Representatives,Democrat,MCCOLLUM,-0.418,844300.67,"MCCOLLUM, _2010","MCCOLLUM, BETTY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MN04049&tabIndex=1,"Mccollum, Be","Mccollum, Betty"
112,2012,20122,04,MINNESO,MN,Minnesota,112_MN_04,44.995779,-93.08353,45.7326,-93.9196,100,House of Representatives,Democrat,MCCOLLUM,-0.414,931989.76,"MCCOLLUM, _2012","MCCOLLUM, BETTY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MN04049&tabIndex=1,"Mccollum, Be","Mccollum, Betty"
110,2008,14921,00,KENTUCK,KY,Kentucky,110_KY_00,37.669,-84.6514,37.669,-84.6514,200,Senate,Republican,MCCONNELL,0.492,18681961,"MCCONNELL,_2008","MCCONNELL, MITCH",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2KY00012&tabIndex=1,"Mcconnell, Mi","Mcconnell, Mitch"
111,2010,14921,00,KENTUCK,KY,Kentucky,111_KY_00,37.669,-84.6514,37.669,-84.6514,200,Senate,Republican,MCCONNELL,0.509,175982.55,"MCCONNELL,_2010","MCCONNELL, MITCH",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2KY00012&tabIndex=1,"Mcconnell, Mi","Mcconnell, Mitch"
112,2012,14921,00,KENTUCK,KY,Kentucky,112_KY_00,37.669,-84.6514,37.669,-84.6514,200,Senate,Republican,MCCONNELL,0.526,7705216,"MCCONNELL,_2012","MCCONNELL, MITCH",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2KY00012&tabIndex=1,"Mcconnell, Mi","Mcconnell, Mitch"
110,2008,20332,11,MICHIGA,MI,Michigan,110_MI_11,42.194865,-83.49083,43.3504,-84.5603,200,House of Representatives,Republican,MCCOTTER,0.497,1133909.38,"MCCOTTER, _2008","MCCOTTER, THADDEUS G MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MI00037&tabIndex=1,"Mccotter, Th","Mccotter, Thaddeus G."
111,2010,20332,11,MICHIGA,MI,Michigan,111_MI_11,42.194865,-83.49083,43.3504,-84.5603,200,House of Representatives,Republican,MCCOTTER,0.549,1195300.81,"MCCOTTER, _2010","MCCOTTER, THADDEUS G MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MI00037&tabIndex=1,"Mccotter, Th","Mccotter, Thaddeus G."
112,2012,20332,11,MICHIGA,MI,Michigan,112_MI_11,42.457719,-83.50155,43.3504,-84.5603,200,House of Representatives,Republican,MCCOTTER,0.601,550437.19,"MCCOTTER, _2012","MCCOTTER, THADDEUS G MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MI00037&tabIndex=1,"Mccotter, Th","Mccotter, Thaddeus G."
110,2008,15451,04,LOUISIA,LA,Louisianna,110_LA_04,30.835881,-93.27071,31.1801,-91.8749,200,House of Representatives,Republican,MCCRERY,0.562,0,---No Data_2008,---No Data Available---,---No Data Available---,"Mccrery, Ji","Mccrery, Jim"
110,2008,15613,07,WASHING,WA,Washington,110_WA_07,47.416198,-122.46821,47.3917,-121.5708,100,House of Representatives,Democrat,MCDERMOT,-0.699,614938.23,"MCDERMOTT, JA_2008","MCDERMOTT, JAMES",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WA07132&tabIndex=1,"Mcdermott, Ja","Mcdermott, James A."
111,2010,15613,07,WASHING,WA,Washington,111_WA_07,47.416198,-122.46821,47.3917,-121.5708,100,House of Representatives,Democrat,MCDERMOT,-0.71,582232.25,"MCDERMOTT, JA_2010","MCDERMOTT, JAMES",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WA07132&tabIndex=1,"Mcdermott, Ja","Mcdermott, James A."
112,2012,15613,07,WASHING,WA,Washington,112_WA_07,47.538269,-122.380146,47.3917,-121.5708,100,House of Representatives,Democrat,MCDERMOT,-0.722,611669.76,"MCDERMOTT, JA_2012","MCDERMOTT, JAMES",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WA07132&tabIndex=1,"Mcdermott, Ja","Mcdermott, James A."
110,2008,29729,03,MASSACH,MA,Massachusetts,110_MA_03,42.286575,-71.585753,42.2373,-71.5314,100,House of Representatives,Democrat,MCGOVERN,-0.547,170559.31,"MCGOVERN, _2008","MCGOVERN, JIM",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MA03022&tabIndex=1,"Mcgovern, Ji","Mcgovern, Jim"
